crash_id,date_id,location_id,road_user_id,person_id,crash_type_id,vehicle_involvement_id,national_road_type_id,time,time_of_day,speed_limit,number_fatalities
20212108,D300,L328,RU2,P121,CT2,VI1,NR3,10:20:00,Day,100.0,2
20212108,D300,L328,RU2,P29,CT2,VI1,NR3,10:20:00,Day,100.0,2
20213187,D299,L126,RU3,P14,CT2,VI2,NR4,11:00:00,Day,100.0,1
20218006,D300,L470,RU1,P3,CT1,VI1,NR5,12:00:00,Day,80.0,1
20212145,D299,L277,RU2,P125,CT2,VI1,NR3,14:30:00,Day,110.0,1
20214071,D299,L445,RU2,P168,CT2,VI1,NR3,14:42:00,Day,60.0,1
20211225,D299,L18,RU1,P72,CT2,VI1,NR1,15:50:00,Day,80.0,1
20211166,D299,L215,RU3,P26,CT2,VI1,NR2,19:28:00,Night,50.0,1
20211178,D300,L537,RU3,P77,CT1,VI1,NR2,21:10:00,Night,50.0,1
20214004,D299,L383,RU4,P51,CT1,VI1,NR4,23:16:00,Night,80.0,1
20211200,D301,L166,RU3,P120,CT1,VI1,NR4,04:20:00,Night,80.0,1
20215156,D302,L546,RU3,P101,CT2,VI1,NR1,08:46:00,Day,50.0,1
20211155,D301,L19,RU1,P160,CT2,VI1,NR3,10:00:00,Day,100.0,1
20211170,D301,L72,RU3,P152,CT2,VI1,NR4,10:20:00,Day,60.0,1
20215047,D302,L547,RU1,P6,CT1,VI1,NR3,11:02:00,Day,110.0,1
20212198,D301,L162,RU3,P78,CT2,VI1,NR1,13:50:00,Day,60.0,1
20212013,D302,L248,RU1,P97,CT2,VI1,NR4,14:40:00,Day,100.0,1
20214049,D302,L261,RU1,P107,CT1,VI2,NR3,15:00:00,Day,110.0,1
20213006,D302,L15,RU5,P68,CT2,VI1,NR2,16:00:00,Day,50.0,1
20211017,D301,L530,RU2,P148,CT1,VI1,NR1,18:25:00,Night,100.0,1
20214075,D302,L400,RU4,P145,CT1,VI1,NR1,21:25:00,Night,100.0,1
20213162,D302,L203,RU4,P18,CT1,VI1,NR2,22:00:00,Night,60.0,1
20217007,D303,L436,RU4,P18,CT1,VI1,NR2,00:25:00,Night,50.0,1
20211124,D303,L99,RU1,P82,CT1,VI1,NR4,05:00:00,Night,80.0,1
20215063,D303,L548,RU1,P16,CT1,VI1,NR3,06:00:00,Day,80.0,1
20211075,D303,L45,RU3,P53,CT1,VI1,NR4,12:40:00,Day,80.0,1
20211174,D303,L54,RU1,P24,CT2,VI2,NR2,18:45:00,Night,100.0,1
20211229,D303,L121,RU3,P117,CT1,VI1,NR2,19:40:00,Night,50.0,1
20212213,D304,L225,RU1,P183,CT1,VI1,NR1,21:15:00,Night,100.0,2
20212213,D304,L225,RU2,P183,CT1,VI1,NR1,21:15:00,Night,100.0,2
20213008,D305,L344,RU1,P74,CT1,VI1,NR3,02:00:00,Night,110.0,1
20213150,D306,L60,RU5,P102,CT1,VI1,NR3,10:00:00,Day,80.0,1
20211133,D305,L62,RU1,P69,CT2,VI5,NR6,10:20:00,Day,60.0,1
20211042,D305,L393,RU1,P107,CT2,VI1,NR3,10:50:00,Day,100.0,1
20212133,D305,L190,RU4,P91,CT1,VI1,NR2,11:31:00,Day,50.0,1
20212194,D306,L280,RU4,P36,CT1,VI1,NR1,14:20:00,Day,60.0,1
20212196,D306,L155,RU1,P27,CT1,VI1,NR4,15:40:00,Day,100.0,1
20213195,D306,L69,RU5,P194,CT2,VI1,NR6,16:00:00,Day,80.0,1
20212129,D306,L277,RU3,P24,CT2,VI1,NR1,16:10:00,Day,80.0,1
20215152,D305,L549,RU1,P57,CT2,VI1,NR2,16:37:00,Day,80.0,1
20215013,D306,L550,RU1,P68,CT2,VI1,NR1,17:39:00,Day,110.0,1
20215078,D306,L551,RU3,P76,CT1,VI1,NR2,17:40:00,Day,60.0,1
20216018,D305,L401,RU1,P153,CT1,VI1,NR1,19:35:00,Night,80.0,1
20211250,D305,L62,RU3,P92,CT2,VI1,NR1,21:20:00,Night,70.0,1
20216010,D305,L177,RU1,P103,CT1,VI1,NR4,23:00:00,Night,80.0,1
20211039,D305,L552,RU1,P9,CT1,VI1,NR1,23:10:00,Night,100.0,1
20211131,D307,L451,RU1,P54,CT1,VI1,NR1,01:00:00,Night,100.0,1
20214022,D307,L26,RU1,P26,CT1,VI1,NR4,05:40:00,Night,100.0,1
20211246,D307,L86,RU1,P53,CT2,VI2,NR3,06:25:00,Day,80.0,1
20214015,D307,L14,RU1,P16,CT1,VI1,NR3,07:30:00,Day,110.0,1
20211031,D307,L66,RU5,P153,CT1,VI1,NR4,07:45:00,Day,70.0,1
20212030,D308,L155,RU3,P6,CT2,VI1,NR1,11:49:00,Day,100.0,1
20212067,D307,L308,RU3,P111,CT2,VI1,NR4,12:19:00,Day,100.0,2
20212067,D307,L308,RU3,P65,CT2,VI1,NR4,12:19:00,Day,100.0,2
20211081,D307,L121,RU3,P120,CT1,VI1,NR2,13:00:00,Day,50.0,1
20211181,D307,L149,RU3,P65,CT2,VI1,NR1,13:00:00,Day,60.0,1
20215057,D307,L553,RU4,P107,CT2,VI5,NR2,13:07:00,Day,50.0,1
20214074,D307,L554,RU1,P39,CT1,VI1,NR1,15:00:00,Day,110.0,1
20215150,D307,L555,RU1,P27,CT2,VI5,NR3,15:56:00,Day,100.0,1
20215137,D307,L556,RU3,P12,CT1,VI1,NR5,16:22:00,Day,100.0,1
20215075,D307,L7,RU2,P155,CT1,VI1,NR5,17:07:00,Day,50.0,1
20213228,D309,L397,RU3,P52,CT1,VI1,NR2,00:00:00,Night,50.0,1
20211027,D309,L38,RU3,P82,CT2,VI1,NR2,05:42:00,Night,70.0,1
20211087,D309,L100,RU1,P51,CT1,VI1,NR4,07:30:00,Day,100.0,1
20211086,D309,L63,RU4,P194,CT1,VI5,NR6,09:07:00,Day,60.0,1
20211242,D309,L293,RU5,P143,CT2,VI5,NR4,10:30:00,Day,100.0,1
20215054,D309,L557,RU4,P62,CT1,VI1,NR3,11:50:00,Day,90.0,1
20215144,D310,L547,RU3,P12,CT1,VI1,NR2,13:20:00,Day,110.0,1
20211147,D309,L173,RU3,P69,CT2,VI1,NR1,13:50:00,Day,80.0,1
20211194,D310,L387,RU4,P124,CT1,VI1,NR1,14:00:00,Day,70.0,1
20212132,D309,L67,RU4,P193,CT1,VI1,NR5,14:35:00,Day,70.0,1
20213247,D309,L203,RU1,P15,CT1,VI1,NR2,16:00:00,Day,50.0,1
20211146,D309,L106,RU2,P97,CT1,VI5,NR1,16:30:00,Day,50.0,1
20212029,D309,L277,RU1,P87,CT1,VI1,NR6,18:32:00,Night,60.0,1
20213206,D309,L558,RU1,P172,CT2,VI1,NR3,20:00:00,Night,100.0,1
20216016,D309,L447,RU3,P165,CT2,VI1,NR4,20:24:00,Night,100.0,1
20212206,D309,L131,RU2,P26,CT1,VI1,NR2,22:15:00,Night,,1
20211164,D309,L426,RU1,P105,CT1,VI2,NR4,22:20:00,Night,100.0,1
20211009,D311,L156,RU1,P148,CT1,VI1,NR2,01:14:00,Night,50.0,1
20212162,D311,L23,RU1,P93,CT1,VI2,NR3,06:40:00,Day,110.0,1
20213242,D311,L87,RU1,P78,CT2,VI1,NR3,08:00:00,Day,100.0,1
20215062,D311,L559,RU6,P178,CT2,VI1,NR1,09:40:00,Day,60.0,1
20212075,D311,L83,RU1,P67,CT1,VI1,NR1,12:32:00,Day,100.0,1
20213086,D311,L558,RU1,P138,CT1,VI1,NR3,13:00:00,Day,100.0,1
20211235,D311,L50,RU3,P51,CT2,VI1,NR2,13:30:00,Day,50.0,1
20211025,D311,L393,RU1,P1,CT2,VI5,NR3,13:40:00,Day,100.0,1
20213175,D311,L307,RU1,P52,CT1,VI5,NR3,16:00:00,Day,100.0,1
20212078,D311,L248,RU1,P147,CT2,VI1,NR1,19:00:00,Night,100.0,1
20211058,D311,L560,RU1,P14,CT1,VI1,NR2,20:30:00,Night,100.0,1
20212153,D311,L70,RU3,P103,CT2,VI1,NR4,21:05:00,Night,60.0,1
20211167,D312,L173,RU4,P102,CT1,VI1,NR3,04:55:00,Night,80.0,1
20212167,D312,L306,RU1,P103,CT2,VI1,NR2,05:50:00,Night,100.0,1
20211215,D312,L527,RU1,P30,CT2,VI1,NR1,08:20:00,Day,100.0,1
20213154,D312,L203,RU4,P120,CT1,VI5,NR2,09:00:00,Day,50.0,1
20211205,D312,L431,RU1,P146,CT2,VI5,NR1,10:25:00,Day,80.0,1
20215151,D312,L561,RU1,P133,CT2,VI1,NR3,11:54:00,Day,60.0,1
20215066,D312,L544,RU2,P73,CT2,VI1,NR3,12:04:00,Day,110.0,1
20212113,D312,L221,RU5,P1,CT2,VI5,NR4,12:16:00,Day,40.0,1
20214077,D312,L525,RU1,P56,CT1,VI1,NR4,14:10:00,Day,110.0,1
20211013,D312,L12,RU4,P56,CT1,VI5,NR3,14:15:00,Day,60.0,1
20211103,D312,L66,RU2,P161,CT1,VI1,NR2,15:00:00,Day,50.0,1
20211085,D312,L562,RU2,P77,CT2,VI5,NR3,15:20:00,Day,70.0,1
20213026,D312,L150,RU2,P52,CT1,VI1,NR4,16:00:00,Day,100.0,1
20217018,D312,L436,RU4,P80,CT1,VI8,NR1,17:27:00,Day,70.0,1
20213052,D312,L71,RU2,P45,CT2,VI1,NR4,18:00:00,Night,60.0,1
20213031,D312,L40,RU1,P175,CT2,VI1,NR2,18:00:00,Night,80.0,1
20213153,D312,L31,RU3,P76,CT1,VI1,NR3,20:00:00,Night,60.0,1
20214027,D313,L78,RU3,P9,CT1,VI1,NR2,00:37:00,Night,60.0,1
20215076,D313,L563,RU2,P102,CT1,VI1,NR1,04:00:00,Night,80.0,2
20215076,D313,L563,RU1,P26,CT1,VI1,NR1,04:00:00,Night,80.0,2
20216032,D313,L486,RU1,P69,CT2,VI1,NR4,09:20:00,Day,100.0,1
20214020,D313,L257,RU5,P57,CT2,VI2,NR6,10:35:00,Day,50.0,1
20211097,D313,L79,RU1,P105,CT1,VI1,NR1,11:16:00,Day,80.0,1
20212061,D313,L230,RU1,P100,CT2,VI1,NR3,16:50:00,Day,100.0,1
20213071,D313,L188,RU1,P103,CT1,VI1,NR2,18:00:00,Night,100.0,1
20212176,D313,L194,RU1,P82,CT1,VI1,NR3,20:17:00,Night,100.0,1
20212136,D313,L235,RU1,P9,CT1,VI1,NR1,22:22:00,Night,80.0,2
20212136,D313,L235,RU2,P25,CT1,VI1,NR1,22:22:00,Night,80.0,2
20214084,D314,L352,RU1,P51,CT1,VI1,NR3,02:34:00,Night,80.0,1
20215105,D314,L564,RU3,P26,CT1,VI1,NR2,05:15:00,Night,60.0,1
20214056,D314,L257,RU1,P100,CT1,VI1,NR4,07:24:00,Day,80.0,1
20211024,D314,L154,RU4,P29,CT1,VI1,NR6,12:20:00,Day,40.0,1
20212201,D314,L43,RU2,P57,CT1,VI1,NR3,18:00:00,Night,100.0,2
20212201,D314,L43,RU1,P175,CT1,VI1,NR3,18:00:00,Night,100.0,2
20213166,D314,L71,RU3,P103,CT2,VI1,NR6,19:00:00,Night,60.0,1
20215106,D314,L557,RU3,P77,CT2,VI1,NR2,19:39:00,Night,80.0,1
20212057,D315,L194,RU3,P25,CT2,VI2,NR3,08:31:00,Day,100.0,1
20211201,D315,L285,RU1,P14,CT2,VI1,NR3,09:45:00,Day,110.0,1
20212160,D315,L46,RU1,P106,CT2,VI5,NR1,13:10:00,Day,80.0,1
20211140,D315,L455,RU1,P175,CT1,VI2,NR3,13:31:00,Day,110.0,1
20211041,D315,L72,RU3,P105,CT1,VI1,NR3,13:45:00,Day,100.0,1
20212034,D315,L518,RU2,P90,CT2,VI5,NR3,14:30:00,Day,100.0,1
20212010,D315,L190,RU2,P5,CT1,VI1,NR1,14:53:00,Day,60.0,1
20214036,D315,L14,RU1,P124,CT1,VI1,NR1,15:45:00,Day,110.0,1
20213163,D315,L76,RU1,P48,CT1,VI1,NR3,20:00:00,Night,100.0,1
20211101,D315,L1,RU1,P13,CT1,VI5,NR1,20:30:00,Night,100.0,1
20211251,D315,L287,RU1,P16,CT2,VI1,NR2,21:30:00,Night,50.0,1
20213143,D315,L132,RU2,P28,CT1,VI1,NR4,22:00:00,Night,80.0,3
20213143,D315,L132,RU2,P159,CT1,VI1,NR4,22:00:00,Night,80.0,3
20213143,D315,L132,RU2,P69,CT1,VI1,NR4,22:00:00,Night,80.0,3
20212209,D316,L416,RU4,P41,CT1,VI1,NR4,02:55:00,Night,60.0,1
20212135,D316,L94,RU4,P79,CT2,VI1,NR4,07:15:00,Day,40.0,1
20211168,D316,L18,RU1,P157,CT2,VI1,NR1,07:25:00,Day,80.0,1
20214050,D316,L565,RU1,P122,CT1,VI2,NR2,10:08:00,Day,80.0,1
20212011,D316,L116,RU1,P146,CT1,VI5,NR2,10:10:00,Day,100.0,1
20212185,D316,L160,RU1,P151,CT2,VI2,NR3,10:21:00,Day,60.0,1
20213088,D316,L36,RU1,P76,CT2,VI1,NR4,15:00:00,Day,100.0,1
20211245,D316,L66,RU1,P26,CT2,VI1,NR3,15:20:00,Day,100.0,1
20214039,D316,L26,RU2,P32,CT1,VI1,NR2,16:20:00,Day,100.0,2
20214039,D316,L26,RU1,P66,CT1,VI1,NR2,16:20:00,Day,100.0,2
20213137,D316,L122,RU1,P26,CT1,VI1,NR2,17:00:00,Day,60.0,2
20213137,D316,L122,RU2,P9,CT1,VI1,NR2,17:00:00,Day,60.0,2
20212137,D316,L472,RU1,P120,CT2,VI1,NR3,18:00:00,Night,100.0,1
20215141,D316,L566,RU1,P146,CT1,VI1,NR2,18:55:00,Night,110.0,1
20213214,D316,L36,RU1,P3,CT1,VI1,NR4,19:00:00,Night,100.0,1
20211127,D316,L21,RU1,P68,CT1,VI1,NR1,19:20:00,Night,100.0,1
20213134,D316,L69,RU4,P40,CT1,VI1,NR2,20:00:00,Night,50.0,1
20211183,D316,L567,RU1,P7,CT1,VI2,NR3,22:30:00,Night,100.0,1
20213027,D317,L104,RU3,P40,CT1,VI1,NR4,00:00:00,Night,60.0,1
20212155,D317,L353,RU1,P66,CT1,VI1,NR1,03:15:00,Night,100.0,1
20213067,D317,L137,RU1,P101,CT2,VI1,NR4,05:00:00,Night,100.0,1
20211213,D317,L48,RU1,P69,CT2,VI2,NR4,06:15:00,Day,100.0,1
20212016,D317,L217,RU1,P5,CT2,VI1,NR2,06:35:00,Day,80.0,1
20215018,D317,L568,RU1,P51,CT1,VI1,NR2,09:23:00,Day,110.0,1
20215149,D317,L569,RU1,P22,CT1,VI1,NR3,11:00:00,Day,60.0,1
20213190,D317,L290,RU1,P20,CT1,VI1,NR3,13:00:00,Day,100.0,1
20215017,D317,L556,RU4,P158,CT1,VI1,NR5,17:15:00,Day,50.0,1
20212024,D317,L468,RU1,P141,CT2,VI1,NR1,17:15:00,Day,70.0,1
20215024,D317,L570,RU1,P57,CT1,VI1,NR2,17:40:00,Day,60.0,1
20216027,D317,L3,RU3,P27,CT1,VI1,NR3,21:29:00,Night,110.0,1
20215095,D317,L571,RU1,P98,CT1,VI1,NR2,23:36:00,Night,100.0,2
20215095,D317,L571,RU2,P74,CT1,VI1,NR2,23:36:00,Night,100.0,2
20213149,D318,L93,RU1,P51,CT1,VI1,NR4,00:00:00,Night,80.0,1
20212143,D318,L198,RU1,P77,CT1,VI1,NR3,03:40:00,Night,80.0,1
20214058,D318,L292,RU5,P175,CT2,VI1,NR4,08:45:00,Day,100.0,1
20211185,D318,L63,RU1,P16,CT2,VI8,NR9,11:32:00,Day,50.0,1
20211159,D318,L274,RU4,P160,CT1,VI1,NR2,12:30:00,Day,50.0,1
20213140,D318,L36,RU4,P138,CT1,VI1,NR4,14:00:00,Day,60.0,1
20212156,D318,L328,RU2,P137,CT2,VI5,NR3,14:41:00,Day,60.0,2
20212156,D318,L328,RU1,P89,CT2,VI5,NR3,14:41:00,Day,60.0,2
20215001,D318,L572,RU3,P19,CT1,VI1,NR2,15:15:00,Day,110.0,1
20215114,D318,L573,RU4,P68,CT2,VI1,NR2,16:40:00,Day,60.0,1
20212097,D318,L94,RU1,P31,CT1,VI1,NR2,16:46:00,Day,50.0,1
20212028,D318,L300,RU1,P6,CT2,VI1,NR3,17:06:00,Day,100.0,1
20215067,D318,L556,RU4,P75,CT2,VI8,NR2,17:24:00,Day,50.0,1
20212087,D318,L415,RU1,P25,CT1,VI1,NR1,17:55:00,Day,100.0,1
20213227,D318,L126,RU8,P25,CT2,VI1,NR6,21:00:00,Night,60.0,2
20213227,D318,L126,RU3,P98,CT2,VI1,NR6,21:00:00,Night,60.0,2
20213174,D318,L574,RU1,P151,CT1,VI1,NR6,22:00:00,Night,100.0,1
20213136,D318,L93,RU3,P16,CT1,VI1,NR3,23:00:00,Night,110.0,1
20211202,D318,L121,RU3,P69,CT1,VI1,NR6,23:30:00,Night,60.0,1
20213197,D319,L119,RU1,P13,CT1,VI1,NR4,00:00:00,Night,100.0,1
20211189,D319,L35,RU8,P64,CT1,VI1,NR2,01:00:00,Night,100.0,1
20213106,D319,L575,RU1,P48,CT1,VI1,NR4,08:00:00,Day,100.0,1
20211100,D319,L404,RU1,P154,CT1,VI1,NR1,08:30:00,Day,100.0,1
20211093,D319,L181,RU1,P63,CT2,VI1,NR2,11:20:00,Day,100.0,1
20213032,D319,L87,RU2,P101,CT2,VI2,NR3,12:00:00,Day,60.0,2
20213032,D319,L87,RU2,P85,CT2,VI2,NR3,12:00:00,Day,60.0,2
20214003,D319,L218,RU1,P51,CT1,VI1,NR1,18:58:00,Night,60.0,1
20211021,D319,L135,RU2,P200,CT1,VI1,NR1,22:25:00,Night,50.0,1
20211161,D320,L243,RU1,P66,CT1,VI1,NR4,00:15:00,Night,70.0,1
20211256,D320,L39,RU1,P103,CT1,VI1,NR4,01:25:00,Night,100.0,1
20215065,D320,L561,RU3,P76,CT1,VI1,NR1,07:58:00,Day,60.0,1
20213070,D320,L249,RU5,P153,CT2,VI1,NR7,08:00:00,Day,30.0,1
20213132,D320,L136,RU3,P18,CT1,VI1,NR2,09:00:00,Day,70.0,1
20212056,D320,L351,RU2,P191,CT2,VI5,NR2,09:30:00,Day,100.0,1
20217014,D320,L576,RU2,P127,CT2,VI2,NR4,10:00:00,Day,80.0,1
20213046,D320,L281,RU3,P35,CT1,VI1,NR2,10:00:00,Day,100.0,1
20214037,D320,L222,RU3,P12,CT1,VI1,NR4,11:44:00,Day,60.0,1
20211135,D320,L1,RU2,P144,CT1,VI1,NR1,12:10:00,Day,100.0,1
20211234,D320,L27,RU3,P101,CT2,VI1,NR3,12:50:00,Day,80.0,1
20213170,D320,L139,RU3,P152,CT2,VI1,NR6,13:00:00,Day,80.0,1
20214061,D320,L192,RU3,P38,CT1,VI1,NR6,14:00:00,Day,100.0,1
20213235,D320,L165,RU2,P10,CT1,VI1,NR2,16:00:00,Day,50.0,1
20213212,D320,L69,RU1,P142,CT1,VI1,NR2,16:00:00,Day,60.0,1
20214023,D320,L37,RU1,P100,CT1,VI2,NR3,16:37:00,Day,110.0,1
20211151,D320,L276,RU1,P101,CT1,VI1,NR2,17:00:00,Day,40.0,1
20213111,D320,L31,RU2,P166,CT2,VI1,NR4,17:00:00,Day,70.0,1
20212060,D320,L190,RU3,P25,CT1,VI1,NR6,17:16:00,Day,60.0,1
20211089,D320,L98,RU1,P16,CT1,VI1,NR1,18:00:00,Night,80.0,1
20215041,D320,L577,RU1,P16,CT1,VI1,NR3,19:59:00,Night,110.0,1
20213123,D320,L49,RU2,P82,CT1,VI1,NR2,21:00:00,Night,60.0,1
20211145,D320,L22,RU5,P33,CT2,VI1,NR1,22:40:00,Night,60.0,1
20216009,D321,L578,RU2,P69,CT1,VI1,NR8,01:00:00,Night,80.0,1
20211078,D321,L13,RU1,P58,CT2,VI5,NR3,02:10:00,Night,110.0,1
20211207,D321,L13,RU4,P26,CT1,VI2,NR3,02:10:00,Night,110.0,1
20211059,D321,L579,RU1,P51,CT1,VI1,NR1,02:20:00,Night,100.0,2
20211059,D321,L579,RU2,P77,CT1,VI1,NR1,02:20:00,Night,100.0,2
20212154,D321,L151,RU1,P58,CT1,VI1,NR1,03:08:00,Night,60.0,1
20215020,D321,L580,RU3,P53,CT1,VI1,NR1,03:14:00,Night,110.0,1
20212019,D321,L80,RU1,P147,CT1,VI2,NR2,06:17:00,Day,60.0,1
20213144,D321,L93,RU4,P1,CT1,VI1,NR6,08:00:00,Day,60.0,1
20213199,D321,L71,RU1,P97,CT1,VI1,NR2,09:00:00,Day,50.0,1
20212186,D321,L437,RU1,P51,CT1,VI1,NR2,10:30:00,Day,100.0,1
20213082,D321,L126,RU3,P120,CT2,VI1,NR6,11:00:00,Day,60.0,1
20211006,D321,L514,RU3,P105,CT1,VI1,NR8,14:30:00,Day,60.0,1
20213003,D321,L178,RU1,P175,CT2,VI1,NR3,16:00:00,Day,100.0,2
20213003,D321,L178,RU2,P159,CT2,VI1,NR3,16:00:00,Day,100.0,2
20213141,D321,L90,RU1,P35,CT2,VI1,NR3,17:00:00,Day,100.0,1
20214030,D321,L91,RU1,P60,CT2,VI1,NR4,17:28:00,Day,60.0,1
20214054,D321,L26,RU2,P28,CT2,VI1,NR1,18:00:00,Night,100.0,1
20215125,D321,L559,RU1,P167,CT1,VI1,NR1,23:33:00,Night,60.0,1
20213230,D322,L40,RU1,P82,CT1,VI1,NR2,01:00:00,Night,80.0,1
20212179,D322,L183,RU5,P38,CT2,VI1,NR2,05:40:00,Night,60.0,1
20215157,D322,L581,RU1,P153,CT1,VI1,NR2,07:08:00,Day,110.0,1
20211077,D322,L444,RU1,P75,CT1,VI1,NR3,09:05:00,Day,100.0,1
20212084,D322,L270,RU3,P98,CT1,VI1,NR2,10:00:00,Day,,1
20212049,D322,L468,RU1,P100,CT2,VI2,NR3,11:20:00,Day,100.0,1
20213135,D322,L93,RU2,P175,CT2,VI2,NR3,12:00:00,Day,80.0,3
20213135,D322,L93,RU1,P12,CT2,VI2,NR3,12:00:00,Day,80.0,3
20213135,D322,L93,RU2,P99,CT2,VI2,NR3,12:00:00,Day,80.0,3
20214062,D322,L445,RU1,P142,CT2,VI1,NR6,12:35:00,Day,100.0,1
20213112,D322,L69,RU3,P19,CT2,VI1,NR4,13:00:00,Day,100.0,1
20211199,D322,L2,RU3,P24,CT1,VI1,NR6,13:55:00,Day,80.0,1
20212092,D322,L81,RU1,P67,CT1,VI1,NR3,14:16:00,Day,100.0,1
20211152,D322,L149,RU1,P75,CT2,VI5,NR3,15:00:00,Day,110.0,1
20212036,D322,L256,RU8,P67,CT2,VI1,NR2,15:53:00,Day,60.0,1
20213093,D322,L49,RU3,P98,CT2,VI1,NR6,18:00:00,Night,60.0,1
20213151,D323,L139,RU4,P32,CT1,VI1,NR3,04:00:00,Night,80.0,1
20213057,D323,L158,RU1,P69,CT1,VI1,NR6,04:00:00,Night,5.0,1
20215059,D323,L582,RU1,P16,CT1,VI1,NR3,07:42:00,Day,110.0,1
20211212,D323,L135,RU1,P41,CT1,VI1,NR1,08:23:00,Day,80.0,1
20211106,D323,L258,RU4,P83,CT1,VI5,NR2,10:30:00,Day,50.0,1
20211184,D323,L44,RU1,P142,CT2,VI1,NR6,11:45:00,Day,50.0,1
20215154,D323,L583,RU2,P118,CT1,VI1,NR2,17:05:00,Day,110.0,1
20213183,D323,L281,RU3,P74,CT1,VI1,NR6,18:00:00,Night,70.0,1
20217012,D323,L252,RU3,P77,CT2,VI1,NR3,19:14:00,Night,110.0,1
20211063,D323,L584,RU3,P25,CT2,VI1,NR3,22:16:00,Night,50.0,1
20217009,D323,L436,RU4,P76,CT1,VI1,NR1,23:10:00,Night,60.0,1
20213177,D324,L59,RU4,P141,CT1,VI2,NR3,11:00:00,Day,100.0,1
20213101,D324,L122,RU1,P138,CT1,VI1,NR2,14:00:00,Day,50.0,1
20212095,D324,L82,RU1,P194,CT1,VI1,NR2,15:32:00,Day,50.0,1
20213185,D324,L585,RU1,P34,CT1,VI1,NR2,17:00:00,Day,80.0,1
20214091,D324,L520,RU1,P24,CT1,VI1,NR4,18:00:00,Night,100.0,1
20214081,D324,L292,RU1,P128,CT1,VI1,NR6,21:15:00,Night,80.0,1
20212128,D324,L248,RU4,P100,CT1,VI1,NR4,21:40:00,Night,100.0,1
20215102,D325,L586,RU2,P86,CT1,VI1,NR1,11:16:00,Day,90.0,1
20212098,D325,L151,RU2,P142,CT2,VI1,NR3,13:23:00,Day,100.0,2
20212098,D325,L151,RU1,P165,CT2,VI1,NR3,13:23:00,Day,100.0,2
20214059,D325,L169,RU1,P48,CT2,VI5,NR3,13:45:00,Day,100.0,1
20211177,D325,L44,RU5,P100,CT2,VI1,NR1,14:30:00,Day,70.0,1
20214001,D325,L218,RU4,P119,CT1,VI1,NR1,14:45:00,Day,60.0,1
20212119,D325,L256,RU5,P128,CT2,VI1,NR6,15:10:00,Day,50.0,1
20215127,D325,L587,RU3,P53,CT1,VI1,NR3,22:44:00,Night,80.0,1
20213002,D325,L456,RU4,P9,CT1,VI1,NR2,23:00:00,Night,50.0,1
20216013,D326,L391,RU1,P60,CT2,VI1,NR1,07:15:00,Day,50.0,1
20213087,D327,L31,RU1,P6,CT1,VI1,NR2,02:00:00,Night,60.0,1
20213030,D327,L71,RU3,P9,CT2,VI1,NR9,04:00:00,Night,100.0,1
20212021,D327,L151,RU1,P41,CT1,VI1,NR2,05:15:00,Night,50.0,1
20211116,D327,L27,RU1,P9,CT1,VI1,NR3,06:00:00,Day,100.0,1
20211076,D327,L113,RU3,P40,CT1,VI1,NR3,08:05:00,Day,110.0,1
20211136,D327,L422,RU2,P113,CT1,VI1,NR3,08:30:00,Day,100.0,1
20212008,D327,L43,RU1,P102,CT1,VI1,NR1,09:45:00,Day,60.0,1
20215077,D327,L588,RU2,P67,CT1,VI1,NR1,10:19:00,Day,110.0,1
20213129,D327,L126,RU3,P52,CT1,VI1,NR8,11:00:00,Day,40.0,1
20212066,D327,L151,RU3,P13,CT1,VI1,NR2,11:15:00,Day,50.0,1
20214047,D327,L589,RU3,P51,CT1,VI1,NR3,13:00:00,Day,80.0,1
20211191,D327,L500,RU3,P72,CT1,VI1,NR2,14:50:00,Day,50.0,1
20215044,D327,L561,RU1,P154,CT1,VI1,NR3,19:10:00,Night,100.0,1
20212106,D327,L590,RU1,P58,CT1,VI1,NR1,22:25:00,Night,100.0,1
20212031,D327,L300,RU6,P9,CT1,VI1,NR8,23:00:00,Night,100.0,1
20214029,D327,L141,RU4,P157,CT2,VI1,NR5,23:31:00,Night,110.0,1
20212134,D327,L591,RU2,P55,CT1,VI1,NR4,23:55:00,Night,100.0,1
20212053,D328,L162,RU3,P27,CT1,VI1,NR1,00:30:00,Night,100.0,1
20217008,D328,L436,RU3,P65,CT2,VI1,NR6,08:25:00,Day,80.0,1
20212111,D328,L194,RU3,P53,CT1,VI1,NR2,10:32:00,Day,60.0,1
20211011,D328,L21,RU1,P41,CT1,VI1,NR4,10:52:00,Day,100.0,1
20213068,D328,L40,RU1,P9,CT2,VI1,NR3,11:00:00,Day,100.0,1
20213157,D328,L20,RU1,P76,CT1,VI1,NR4,13:00:00,Day,100.0,1
20212012,D328,L425,RU5,P76,CT2,VI1,NR4,14:20:00,Day,60.0,1
20211203,D328,L379,RU1,P190,CT2,VI2,NR2,16:00:00,Day,50.0,1
20215140,D328,L592,RU8,P135,CT2,VI1,NR1,16:09:00,Day,70.0,1
20213090,D328,L93,RU3,P76,CT2,VI1,NR2,21:00:00,Night,50.0,1
20212072,D329,L282,RU3,P12,CT1,VI1,NR1,05:45:00,Night,80.0,1
20215088,D329,L580,RU1,P102,CT1,VI1,NR3,05:55:00,Night,110.0,1
20215155,D329,L593,RU1,P14,CT2,VI1,NR3,06:23:00,Day,110.0,1
